id,seccion,agrupacion_ganadora,CAMBIEMOS_perc,COMPROMISO FEDERAL_perc,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES_perc,FRENTE PARA LA VICTORIA_perc,FRENTE POPULAR_perc,PROGRESISTAS_perc,UNIDOS POR UNA NUEVA ALTERNATIVA (UNA)_perc,MOVIMIENTO AL SOCIALISMO_perc,MOVIMIENTO DE ACCION VECINAL_perc,MST - NUEVA IZQUIERDA_perc,PARTIDO POPULAR_perc,CAMBIEMOS_votos,COMPROMISO FEDERAL_votos,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES_votos,FRENTE PARA LA VICTORIA_votos,FRENTE POPULAR_votos,PROGRESISTAS_votos,UNIDOS POR UNA NUEVA ALTERNATIVA (UNA)_votos,MOVIMIENTO AL SOCIALISMO_votos,MOVIMIENTO DE ACCION VECINAL_votos,MST - NUEVA IZQUIERDA_votos,PARTIDO POPULAR_votos,Participacion,electores,votantes,BLANCO_perc,IMPUGNADO_perc,NULO_perc,BLANCO_votos,IMPUGNADO_votos,NULO_votos,distrito
SANTA CRUZ_CORPEN AIKE,"Corpen Aike, Santa Cruz",ALIANZA FRENTE PARA LA VICTORIA,21.22,0.82,2.0,56.02,0.6,0.89,17.14,0.53,0.11,0.36,0.3,1550,60,146,4091,44,65,1252,39,8,26,22,71.97,10461,7529,1.67,0.01,1.31,126,1,99,SANTA CRUZ
SANTA CRUZ_DESEADO,"Deseado, Santa Cruz",ALIANZA FRENTE PARA LA VICTORIA,21.0,1.52,5.01,44.14,0.68,1.51,24.13,0.7,0.32,0.64,0.34,13001,939,3102,27324,422,932,14937,435,196,397,213,72.9,89137,64977,2.31,0.15,2.28,1501,96,1482,SANTA CRUZ
SANTA CRUZ_GÜER AIKE,"Güer Aike, Santa Cruz",ALIANZA FRENTE PARA LA VICTORIA,31.41,0.91,3.75,40.38,0.46,1.42,19.7,0.8,0.21,0.74,0.22,21873,636,2609,28117,320,991,13715,554,146,518,156,73.44,99457,73042,2.58,0.13,1.95,1886,96,1425,SANTA CRUZ
SANTA CRUZ_LAGO ARGENTINO,"Lago Argentino, Santa Cruz",ALIANZA FRENTE PARA LA VICTORIA,19.93,0.73,3.28,55.68,0.53,2.75,14.94,0.78,0.31,0.66,0.39,2163,79,356,6044,58,299,1622,85,34,72,42,64.92,17267,11210,1.28,0.23,1.66,144,26,186,SANTA CRUZ
SANTA CRUZ_LAGO BUENOS AIRES,"Lago Buenos Aires, Santa Cruz",ALIANZA FRENTE PARA LA VICTORIA,21.9,1.12,6.09,50.63,0.47,2.07,16.65,0.4,0.31,0.25,0.11,1209,62,336,2795,26,114,919,22,17,14,6,67.18,8614,5787,1.95,0.09,2.57,113,5,149,SANTA CRUZ
SANTA CRUZ_MAGALLANES,"Magallanes, Santa Cruz",ALIANZA FRENTE PARA LA VICTORIA,26.58,0.87,3.34,44.18,0.35,1.54,21.39,0.66,0.24,0.44,0.42,1522,50,191,2530,20,88,1225,38,14,25,24,68.78,8614,5925,1.45,0.03,1.86,86,2,110,SANTA CRUZ
SANTA CRUZ_RIO CHICO,"Rio Chico, Santa Cruz",ALIANZA FRENTE PARA LA VICTORIA,19.21,1.27,4.65,61.95,0.45,1.23,10.28,0.34,0.3,0.11,0.22,516,34,125,1664,12,33,276,9,8,3,6,70.38,3973,2796,2.18,0.04,1.72,61,1,48,SANTA CRUZ
