Unnamed: 0,id,seccion,agrupacion_ganadora,CONSENSO FEDERAL_perc,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD_perc,FRENTE DE TODOS_perc,FRENTE NOS_perc,JUNTOS POR EL CAMBIO_perc,UNITE POR LA LIBERTAD Y LA DIGNIDAD_perc,CONSENSO FEDERAL_votos,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD_votos,FRENTE DE TODOS_votos,FRENTE NOS_votos,JUNTOS POR EL CAMBIO_votos,UNITE POR LA LIBERTAD Y LA DIGNIDAD_votos,Participacion,electores,votantes,BLANCO_perc,IMPUGNADO_perc,NULO_perc,BLANCO_votos,IMPUGNADO_votos,NULO_votos,distrito
506.0,TIERRA DEL FUEGO_ANTARTIDA ARGENTINA,"Antartida Argentina, Tierra Del Fuego",JUNTOS POR EL CAMBIO,1.75,0.0,4.39,0.88,89.47,3.51,2,0,5,1,102,4,69.13,230,159,0.63,27.04,0.63,1,43,1,TIERRA DEL FUEGO
507.0,TIERRA DEL FUEGO_RIO GRANDE,"Rio Grande, Tierra Del Fuego",FRENTE DE TODOS,7.53,2.3,61.96,4.11,21.39,2.71,3925,1198,32302,2142,11153,1411,76.92,69997,53841,1.53,0.05,1.59,825,28,857,TIERRA DEL FUEGO
508.0,TIERRA DEL FUEGO_TOLHUIN,"Tolhuin, Tierra Del Fuego",FRENTE DE TODOS,6.72,1.64,58.83,6.91,24.73,1.17,213,52,1865,219,784,37,75.77,4370,3311,1.75,0.03,2.48,58,1,82,TIERRA DEL FUEGO
509.0,TIERRA DEL FUEGO_USHUAIA,"Ushuaia, Tierra Del Fuego",FRENTE DE TODOS,7.87,3.39,51.03,3.36,31.42,2.93,3414,1471,22142,1457,13634,1270,75.03,59698,44793,1.07,0.1,1.96,479,46,880,TIERRA DEL FUEGO
