id,seccion,agrupacion_ganadora,CONSENSO FEDERAL_perc,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD_perc,FRENTE DE TODOS_perc,FRENTE NOS_perc,FRENTE PATRIOTA_perc,JUNTOS POR EL CAMBIO_perc,MOVIMIENTO AL SOCIALISMO_perc,MOVIMIENTO DE ACCION VECINAL_perc,PARTIDO AUTONOMISTA_perc,UNITE POR LA LIBERTAD Y LA DIGNIDAD_perc,CONSENSO FEDERAL_votos,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD_votos,FRENTE DE TODOS_votos,FRENTE NOS_votos,FRENTE PATRIOTA_votos,JUNTOS POR EL CAMBIO_votos,MOVIMIENTO AL SOCIALISMO_votos,MOVIMIENTO DE ACCION VECINAL_votos,PARTIDO AUTONOMISTA_votos,UNITE POR LA LIBERTAD Y LA DIGNIDAD_votos,Participacion,electores,votantes,BLANCO_perc,IMPUGNADO_perc,NULO_perc,BLANCO_votos,IMPUGNADO_votos,NULO_votos,distrito
FORMOSA_BERMEJO,"Bermejo, Formosa",FRENTE DE TODOS,0.86,0.08,81.21,0.76,0.05,16.7,0.07,0.01,0.03,0.23,66,6,6234,58,4,1282,5,1,2,18,66.33,11696,7758,0.66,0.18,0.22,51,14,17,FORMOSA
FORMOSA_FORMOSA,"Formosa, Formosa",FRENTE DE TODOS,5.9,1.29,56.98,2.84,0.32,29.75,0.38,0.16,0.12,2.26,8355,1832,80656,4014,456,42109,538,224,175,3201,73.66,196599,144819,1.11,0.23,0.91,1602,334,1323,FORMOSA
FORMOSA_LAISHI,"Laishi, Formosa",FRENTE DE TODOS,2.52,0.44,74.95,1.41,0.11,19.8,0.14,0.06,0.1,0.47,314,55,9338,176,14,2467,17,7,13,58,75.93,16668,12656,0.71,0.28,0.57,90,35,72,FORMOSA
FORMOSA_MATACOS,"Matacos, Formosa",FRENTE DE TODOS,1.62,0.34,80.99,1.44,0.09,14.68,0.17,0.05,0.05,0.57,133,28,6636,118,7,1203,14,4,4,47,66.17,12548,8303,0.61,0.14,0.55,51,12,46,FORMOSA
FORMOSA_PATIÑO,"Patiño, Formosa",FRENTE DE TODOS,1.69,0.31,74.42,1.77,0.09,20.86,0.22,0.05,0.08,0.51,653,121,28761,685,35,8061,84,19,32,197,65.61,59774,39215,0.84,0.16,0.45,330,62,175,FORMOSA
FORMOSA_PILAGAS,"Pilagas, Formosa",FRENTE DE TODOS,1.41,0.14,80.53,1.26,0.03,16.1,0.11,0.08,0.04,0.3,167,16,9519,149,4,1903,13,10,5,35,72.81,16386,11930,0.5,0.08,0.33,60,10,39,FORMOSA
FORMOSA_PILCOMAYO,"Pilcomayo, Formosa",FRENTE DE TODOS,2.53,0.48,73.94,1.74,0.11,20.03,0.21,0.1,0.07,0.77,1306,250,38207,900,59,10349,111,53,38,399,71.89,73105,52553,0.87,0.15,0.66,455,80,346,FORMOSA
FORMOSA_PIRANE,"Pirane, Formosa",FRENTE DE TODOS,2.11,0.58,68.93,4.14,0.08,23.19,0.21,0.11,0.07,0.59,780,215,25512,1534,28,8583,77,41,25,218,68.97,54620,37673,1.1,0.12,0.53,413,47,200,FORMOSA
FORMOSA_RAMON LISTA,"Ramon Lista, Formosa",FRENTE DE TODOS,0.74,0.28,77.04,0.66,0.12,20.78,0.12,0.05,0.07,0.16,56,21,5869,50,9,1583,9,4,5,12,70.94,10829,7682,0.49,0.25,0.09,38,19,7,FORMOSA
