id,seccion,agrupacion_ganadora,COMPROMISO FEDERAL_perc,FRENTE AMPLIO PROGRESISTA_perc,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES_perc,FRENTE PARA LA VICTORIA_perc,FRENTE POPULAR_perc,PROYECTO SUR_perc,UNION PARA EL DESARROLLO SOCIAL_perc,COALICION CIVICA-ARI_perc,DEL CAMPO POPULAR_perc,MOVIMIENTO DE ACCION VECINAL_perc,COMPROMISO FEDERAL_votos,FRENTE AMPLIO PROGRESISTA_votos,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES_votos,FRENTE PARA LA VICTORIA_votos,FRENTE POPULAR_votos,PROYECTO SUR_votos,UNION PARA EL DESARROLLO SOCIAL_votos,COALICION CIVICA-ARI_votos,DEL CAMPO POPULAR_votos,MOVIMIENTO DE ACCION VECINAL_votos,Participacion,electores,votantes,BLANCO_perc,IMPUGNADO_perc,NULO_perc,BLANCO_votos,IMPUGNADO_votos,NULO_votos,distrito
SANTA CRUZ_CORPEN AIKE,"Corpen Aike, Santa Cruz",ALIANZA FRENTE PARA LA VICTORIA,2.82,3.89,1.17,75.98,3.75,0.48,9.26,2.23,0.19,0.24,166,229,69,4472,221,28,545,131,11,14,67.87,8978,6093,1.46,0.03,1.9,89.0,2.0,116.0,SANTA CRUZ
SANTA CRUZ_DESEADO,"Deseado, Santa Cruz",ALIANZA FRENTE PARA LA VICTORIA,3.31,5.19,3.77,63.98,5.77,0.83,13.1,3.39,0.26,0.4,1751,2749,1994,33871,3053,442,6933,1795,139,210,74.95,74689,55981,3.04,0.06,2.34,1700.0,33.0,1311.0,SANTA CRUZ
SANTA CRUZ_GÜER AIKE,"Güer Aike, Santa Cruz",ALIANZA FRENTE PARA LA VICTORIA,2.33,4.51,3.3,63.2,5.61,0.61,16.87,3.12,0.2,0.25,1450,2803,2054,39295,3487,378,10487,1938,126,158,75.47,85527,64549,1.74,0.09,1.84,1124.0,59.0,1190.0,SANTA CRUZ
SANTA CRUZ_LAGO ARGENTINO,"Lago Argentino, Santa Cruz",ALIANZA FRENTE PARA LA VICTORIA,1.69,6.3,2.05,77.74,2.8,0.83,6.01,2.07,0.22,0.28,148,553,180,6819,246,73,527,182,19,25,61.5,14736,9063,1.6,0.08,1.53,145.0,7.0,139.0,SANTA CRUZ
SANTA CRUZ_LAGO BUENOS AIRES,"Lago Buenos Aires, Santa Cruz",ALIANZA FRENTE PARA LA VICTORIA,1.55,3.72,2.46,69.08,4.51,0.6,16.3,1.24,0.14,0.41,65,156,103,2895,189,25,683,52,6,17,72.55,5950,4317,1.41,0.02,1.48,61.0,1.0,64.0,SANTA CRUZ
SANTA CRUZ_MAGALLANES,"Magallanes, Santa Cruz",ALIANZA FRENTE PARA LA VICTORIA,1.92,4.6,2.2,69.96,3.51,0.31,15.05,1.9,0.13,0.44,88,211,101,3211,161,14,691,87,6,20,72.02,6652,4791,2.94,0.1,1.15,141.0,5.0,55.0,SANTA CRUZ
SANTA CRUZ_RIO CHICO,"Rio Chico, Santa Cruz",ALIANZA FRENTE PARA LA VICTORIA,1.74,3.3,2.48,74.14,2.43,0.64,12.88,1.79,0.23,0.37,38,72,54,1617,53,14,281,39,5,8,70.56,3189,2250,1.73,0.0,1.33,39.0,0.0,30.0,SANTA CRUZ
